customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,predicted_income,final_income
9642.214529,36108,128,5,35,2,9,614.4,33288,36108
4573.998134,0,127,22,53,0,1,914.4,25866,25866
4017.055485,0,118,23,54,0,1,959.849922,48015,48015
12052.88693,43184,102,6,81,0,2,376.836888,33604,43184
2525.419695,0,67,9,37,0,1,146.301396,39646,39646
8207.777598,35349,102,7,2,0,4,489.6,21150,35349
4569.8758,0,124,32,75,0,1,250.723005,13330,13330
16979.79757,35095,73,25,56,0,2,525.6,35095,35095
18061.91837,13164,70,0,45,0,2,75.393383,13164,13164
5191.047011,0,141,7,32,0,1,676.8,23339,23339
6271.315156,94880,79,18,73,3,3,347.595108,26721,94880
4619.449922,95301,114,34,43,0,1,547.2,10074,95301
8571.480718,56202,107,19,33,0,8,513.511091,26630,56202
3245.479985,35592,82,34,38,0,1,496.805418,35592,35592
12489.21197,0,113,4,13,0,2,542.4,28879,28879
3799.746262,0,102,1,99,0,1,489.6,31727,31727
10004.74874,0,89,6,55,0,2,640.8,39135,39135
5577.669457,11097,73,26,50,0,4,350.4,11097,11097
16705.10312,74900,208,31,63,0,6,998.4,54613,74900
31864.8589,23576,89,8,72,0,2,383.508096,22711,23576
3708.811428,23393,95,26,37,0,1,456.0,23393,23393
7203.133626,0,95,3,29,0,9,149.843223,56830,56830
2649.658715,0,73,3,93,0,1,350.4,29735,29735
6991.614179,66346,87,15,7,1,4,78.179743,33257,66346
3380.712383,58109,86,9,6,0,1,412.8,10275,58109
20096.89337,92766,71,17,15,0,2,379.029102,92766,92766
24706.92011,26307,73,26,1,0,2,313.192439,76358,26307
7416.466665,0,69,6,52,0,2,238.057939,49665,49665
5605.380417,21171,72,2,40,0,3,345.6,17723,21171
13749.37083,82753,114,3,42,0,2,264.666921,50800,82753
2203.588481,0,64,8,12,0,1,757.206098,24186,24186
3369.71211,39754,85,2,35,0,1,62.282034,39754,39754
7296.493236,0,67,29,88,0,2,321.6,25752,25752
7840.646748,0,76,17,34,1,2,364.8,36765,36765
14837.50253,0,70,18,46,0,2,712.619939,29822,29822
7441.004843,91915,186,0,91,0,1,93.56694,27071,91915
11981.98481,21514,62,0,59,0,2,257.248789,21514,21514
4163.04081,43276,104,16,11,0,1,499.2,38692,43276
8054.982035,75531,102,2,13,0,4,489.6,61139,75531
22658.53652,23665,67,19,50,0,2,404.817249,23665,23665
4048.722426,0,118,9,26,0,1,566.4,57709,57709
10288.92495,96337,127,19,12,0,3,609.6,58518,96337
21920.81339,60180,183,14,70,0,2,988.533256,24054,60180
16468.22079,0,63,4,52,0,2,685.12694,14119,14119
5167.357134,30376,66,26,16,0,6,316.8,30376,30376
5757.442258,88997,72,9,71,0,3,174.041566,88997,88997
2487.777024,69236,63,31,83,1,1,110.868874,56761,69236
14594.45235,27627,63,10,43,0,2,453.6,27627,27627
5320.343098,77524,68,12,95,3,6,64.799325,37405,77524
2442.200921,75449,61,3,31,0,1,130.775164,50071,75449
5142.389806,35666,131,12,76,0,1,312.110029,35666,35666
2511.944048,17658,65,10,44,0,1,312.0,17658,17658
2629.315549,0,71,0,44,0,1,340.8,37009,37009
2449.128459,20567,72,24,76,4,1,345.6,20567,20567
4061.997378,30061,104,4,22,0,1,499.2,23474,30061
5252.511788,0,74,32,62,0,3,532.8,32918,32918
4372.194536,20354,116,23,0,0,1,556.8,20354,20354
15320.21872,36637,192,28,52,0,3,921.6,17961,36637
9657.579498,0,131,34,61,0,9,628.8,48091,48091
2472.469209,63860,62,26,81,0,1,208.598246,63860,63860
6191.402312,0,199,4,29,3,1,955.2,27510,27510
13583.6249,58544,114,19,48,0,2,769.788818,51294,58544
27528.31132,54586,76,1,91,0,2,122.590766,17257,54586
2952.581331,57248,74,31,17,0,1,355.2,25163,57248
4949.389491,0,134,15,3,0,1,964.8,41167,41167
8209.924674,66037,69,2,83,0,2,69.004181,40036,66037
4170.687348,29462,107,28,23,1,1,513.6,29462,29462
20600.23958,64541,86,16,43,0,2,256.279637,57177,64541
2858.087414,27382,71,33,35,0,1,134.104322,25981,27382
6282.082435,32311,79,10,23,0,3,207.289724,32311,32311
2776.842204,23830,76,24,22,1,1,364.8,23830,23830
14194.15441,88178,70,32,78,0,2,336.0,33175,88178
9726.551005,72236,80,2,29,0,2,518.064733,28677,72236
8099.466122,0,112,19,42,0,6,438.812143,33882,33882
5020.473987,67890,63,23,26,0,3,174.08854,39133,67890
4834.710493,38713,66,31,69,4,6,316.8,38713,38713
17625.53763,77803,63,30,18,0,2,217.554695,17150,77803
11009.13049,51643,283,16,43,0,1,1358.4,51643,51643
4502.207001,46402,113,7,2,0,1,476.385575,21586,46402
10570.7888,92044,132,7,77,0,3,617.288574,66446,92044
10614.64457,16040,96,29,93,0,2,611.476898,15897,16040
11436.42994,0,135,12,84,4,2,980.52817,51817,51817
4458.113369,17622,65,1,36,1,3,312.0,17622,17622
5558.31428,0,188,5,61,4,1,2156.011022,26583,26583
5169.49937,12430,73,22,13,0,4,350.4,12430,12430
7840.165778,58414,210,7,24,2,1,1008.0,58414,58414
24108.30057,17257,70,1,88,0,2,551.132139,17257,17257
5638.046345,70492,70,29,82,0,7,328.362698,34498,70492
7680.147853,68229,96,11,41,0,5,460.8,30004,68229
8409.067687,33397,106,31,15,0,5,508.8,33397,33397
12341.83389,72503,106,29,99,0,2,295.821353,15897,72503
2611.128028,90349,64,31,77,0,1,435.7186,36631,90349
6081.481291,0,87,24,23,0,7,626.4,16654,16654
4416.345862,25480,117,26,49,3,1,486.545439,25480,25480
10932.21496,72462,68,8,70,0,2,272.737308,28360,72462
5427.174517,27677,72,10,82,1,3,345.6,25125,27677
6190.316839,25743,79,13,63,0,8,596.2476,24702,25743
4523.752381,74935,112,15,62,0,1,192.859737,39913,74935
2482.38724,0,71,13,50,0,1,511.2,25772,25772
6903.946532,15921,92,9,12,1,4,571.549745,15921,15921
21740.02913,30095,136,0,94,0,2,652.8,17101,30095
37939.48817,20587,106,14,21,0,2,363.77598,20587,20587
31215.68581,0,117,9,12,0,2,1227.822079,18495,18495
8482.456771,29628,106,29,45,0,9,763.2,29628,29628
8490.284985,28677,78,3,30,0,2,131.515739,28677,28677
8886.610685,87094,113,20,17,1,5,64.894362,24919,87094
4670.953723,0,64,25,89,0,4,181.810486,65538,65538
10209.9339,43736,128,0,88,0,3,614.4,18141,43736
4118.588554,69379,103,14,79,0,1,494.4,69379,69379
7409.586372,80415,62,24,15,0,2,281.372658,64801,80415
3803.79853,26050,97,4,51,0,1,465.6,26050,26050
12157.32992,57449,103,6,28,0,2,494.4,57449,57449
28119.28723,68211,99,9,21,0,2,475.2,18495,68211
8219.358756,28445,103,18,72,0,6,427.762841,28445,28445
4803.24007,37313,62,34,39,0,6,246.57631,29256,37313
10865.86075,0,110,27,48,1,2,1066.913401,12470,12470
3425.73115,29194,89,28,31,0,1,424.466821,29194,29194
8609.158215,79090,107,2,74,0,3,289.040734,79090,79090
4605.036646,22571,63,29,51,0,9,302.4,22571,22571
18634.72656,0,139,16,33,0,2,1066.63167,22103,22103
3465.52691,48744,86,3,59,0,1,412.8,37741,48744
2478.180205,0,71,24,32,0,1,511.2,29926,29926
5792.439588,29530,74,31,79,0,4,222.478994,29530,29530
5548.031892,67798,69,1,78,0,9,331.2,67798,67798
3443.301126,16208,93,22,20,0,1,446.4,13199,16208
4529.072491,94757,112,0,25,0,1,5.453269,59038,94757
5597.12496,37995,139,16,50,0,1,667.2,37995,37995
2616.613903,72302,66,6,27,0,1,316.8,72302,72302
10506.88413,37934,137,2,58,1,8,385.440163,37934,37934
10758.65568,19382,94,31,18,0,2,676.8,19382,19382
5498.661301,33191,70,9,80,0,9,443.53718,33191,33191
2791.880258,72389,70,3,76,0,1,206.158416,24721,72389
5176.157299,91475,64,28,35,0,3,73.295606,25778,91475
8166.878898,0,111,2,29,0,3,799.2,25949,25949
4267.076892,43682,107,12,73,0,1,148.003496,43682,43682
5217.513287,39854,66,6,4,0,7,261.930545,39854,39854
7807.216137,52162,99,1,63,0,4,251.152889,24450,52162
5058.927182,0,134,32,27,0,1,643.2,30383,30383
7772.579276,74755,195,10,10,0,1,1404.0,24030,74755
11533.96706,85339,95,6,43,0,2,392.7457,28727,85339
5073.282126,57709,125,10,26,0,1,600.0,57709,57709
4636.54647,26802,66,7,43,1,5,316.8,26802,26802
5296.838482,0,73,33,44,0,3,152.080908,23235,23235
6273.911874,18577,86,21,76,0,6,412.8,18577,18577
8002.308333,0,107,3,65,0,3,513.6,58789,58789
15563.36944,0,253,15,40,5,7,1214.4,30720,30720
4723.821588,21546,119,20,66,1,1,625.395925,21546,21546
8436.350708,49182,70,6,86,0,2,165.410515,97361,49182
7153.208425,32238,91,15,80,0,4,439.781453,21142,32238
6990.691643,0,68,24,2,0,2,326.4,12590,12590
6375.079233,98118,83,28,68,3,3,398.4,36918,98118
27990.35769,22971,101,24,8,0,2,562.021558,22971,22971
4971.727892,49161,63,16,41,2,3,171.746945,45506,49161
7611.949286,90252,95,1,77,0,7,122.924197,47778,90252
2422.194555,25036,61,11,30,1,1,292.8,25036,25036
4647.423581,28314,121,21,37,0,1,580.8,28314,28314
7765.228166,56337,97,26,25,0,3,465.6,22436,56337
6189.443994,99074,77,4,40,1,9,208.38907,22338,99074
3520.696547,31708,94,3,43,1,1,451.2,31708,31708
2678.457672,0,83,3,85,1,1,398.4,32808,32808
6274.564531,0,67,23,39,1,2,431.32052,44818,44818
4650.063763,28215,65,15,26,0,3,468.0,28215,28215
12010.93726,0,119,3,24,0,2,856.8,33871,33871
10193.77423,21119,128,1,79,0,4,614.4,21119,21119
15862.17507,0,66,14,16,0,2,475.2,53484,53484
17254.03699,0,69,33,49,1,2,331.2,16154,16154
5294.230247,0,70,9,19,0,3,20.521312,32311,32311
6274.447705,13662,85,29,37,0,3,408.0,13662,13662
8007.399376,0,112,12,93,0,3,537.6,49706,49706
30966.31981,0,109,18,2,0,2,691.401424,24626,24626
2666.976685,79251,67,10,32,1,1,321.6,22426,79251
18572.01022,51294,116,19,45,0,2,113.237624,51294,51294
6595.101921,0,105,2,38,2,7,847.717402,28463,28463
2243.473907,0,62,34,71,0,1,675.468453,21104,21104
7423.929008,0,107,27,27,0,9,513.6,95697,95697
4627.090729,29124,129,15,41,4,1,619.2,29124,29124
4413.255399,0,65,19,33,0,3,312.0,23401,23401
3163.283136,97266,79,29,84,0,1,546.052144,51906,97266
4908.124429,48207,63,28,85,2,8,164.974886,48207,48207
7850.590399,0,69,5,78,0,2,331.2,10334,10334
3210.417377,0,88,3,8,0,1,325.917598,16049,16049
5387.40977,97316,67,13,18,0,7,309.076476,46417,97316
2472.469209,63860,62,26,81,0,1,208.598246,63860,63860
5403.586356,72633,67,28,91,0,8,155.761761,41126,72633
31410.92822,28013,266,25,30,0,2,1276.8,28013,28013
7627.431532,60479,96,1,44,0,3,85.155359,50825,60479
7540.390159,0,68,24,42,0,2,519.757811,44216,44216
2617.704041,14151,72,5,41,1,1,345.6,14151,14151
7212.143863,75891,61,1,5,0,2,61.285525,25290,75891
6671.766636,0,183,5,81,0,1,1317.6,31266,31266
5677.642084,53078,73,1,10,0,5,764.221884,26436,53078
22952.06778,20031,86,4,83,0,2,109.69048,20031,20031
2960.567044,92070,74,16,1,0,1,368.669336,67952,92070
2446.681538,44509,61,8,68,0,1,226.731454,29587,44509
7659.71722,0,73,22,93,0,2,525.6,18884,18884
4533.733641,91967,113,4,74,0,1,156.736745,18052,91967
2355.281389,0,63,20,5,0,1,302.4,33252,33252
14316.84569,97379,119,10,62,0,2,354.764801,37695,97379
10179.71704,14290,271,20,40,0,1,1300.8,14290,14290
8129.511,0,119,3,11,1,8,729.405742,36084,36084
13272.22792,0,194,31,11,0,4,1396.8,40269,40269
17817.46464,0,68,4,71,0,2,256.916302,56070,56070
25002.01883,21927,71,32,40,0,2,128.624785,14209,21927
19955.25713,69096,99,24,32,0,2,64.669515,28519,69096
4606.26977,0,72,8,14,2,8,518.4,32017,32017
15114.40241,28513,100,4,22,1,2,480.0,28513,28513
4782.349875,81687,61,7,77,0,6,292.8,97131,81687
6317.373557,13792,87,2,3,2,3,620.19254,13792,13792
16224.54182,32184,136,14,91,1,2,266.146673,32184,32184
9585.501257,26432,88,19,89,3,2,422.4,83846,26432
10130.93442,59232,85,6,75,0,2,408.0,29723,59232
7343.52792,0,72,26,12,3,2,345.6,22355,22355
7699.632103,23577,68,1,67,0,2,91.815153,23577,23577
5739.823806,0,80,27,88,0,3,848.201438,45345,45345
3874.86854,26670,98,23,13,0,1,541.229321,11652,26670
8112.323843,87403,68,1,63,0,2,456.290338,23577,87403
2707.429536,51455,67,16,85,0,1,11.046789,26094,51455
5686.961001,30242,72,30,23,0,3,48.288036,30242,30242
7381.623005,64311,62,21,79,0,2,157.174836,40639,64311
2724.262292,0,70,21,70,0,1,405.384524,23170,23170
9075.768214,37722,116,8,23,0,8,158.077504,37722,37722
2756.543334,42336,69,12,56,0,1,25.605349,29757,42336
8382.478392,25998,71,16,38,0,2,791.878042,25998,25998
7868.0982,24887,68,33,6,0,2,326.4,24887,24887
2851.645994,0,82,15,82,0,1,590.4,23629,23629
7615.369665,90918,64,22,19,0,2,163.411884,64801,90918
5658.531248,78834,72,14,20,2,8,345.6,44712,78834
4307.464888,0,62,27,14,0,3,434.26667,21576,21576
4820.704584,27872,61,19,78,0,3,186.857059,27872,27872
8754.16043,24012,112,30,91,1,3,82.211282,24012,24012
7259.328982,16367,94,2,99,0,9,515.569363,16367,16367
2675.029491,55479,68,5,7,1,1,117.964245,23158,55479
3305.129877,40778,86,1,59,0,1,412.8,19013,40778
8984.040021,0,137,22,68,3,6,1532.080871,43490,43490
3567.503755,0,102,28,11,0,1,660.430456,75648,75648
23747.46699,0,96,29,22,4,2,460.8,67197,67197
3352.87052,95438,83,25,76,0,1,99.223092,31974,95438
5169.49937,12430,73,22,13,0,4,350.4,12430,12430
8564.768226,95697,107,29,29,0,9,178.006524,95697,95697
8028.484649,0,74,26,84,0,2,532.8,25752,25752
9000.439546,28108,114,6,27,0,3,547.2,28108,28108
11638.89947,25370,102,10,77,0,2,489.6,25370,25370
7376.795372,0,105,31,85,0,5,756.0,19634,19634
7892.088107,28672,71,14,34,0,2,340.8,28672,28672
19160.98994,22705,239,19,59,0,7,1294.700423,22705,22705
5548.031892,67798,69,1,78,0,9,331.2,67798,67798
8319.5292,61367,70,7,85,0,2,498.533231,49182,61367
13770.97618,59207,116,23,21,0,2,556.8,59207,59207
5225.253777,67423,65,24,0,0,9,293.308765,20836,67423
16979.79757,35095,73,25,56,0,2,525.6,35095,35095
7485.356469,26380,96,29,70,0,4,177.36984,23235,26380
2639.644171,88731,66,10,72,0,1,148.971857,48329,88731
8085.448545,61409,68,30,80,0,2,264.040157,25752,61409
12316.79698,0,167,30,40,0,5,1985.999807,18643,18643
5568.947534,0,79,21,53,1,7,407.440238,21855,21855
3571.82831,74931,89,13,16,0,1,230.84972,33243,74931
3350.244285,74770,86,23,10,0,1,412.8,11652,74770
2716.190293,0,95,14,81,5,1,619.267164,58297,58297
38887.9034,44299,107,0,73,0,2,180.085807,17774,44299
2272.447229,0,71,22,10,1,1,390.498822,47888,47888
2849.252467,63326,72,2,34,0,1,361.564021,30752,63326
5328.320299,0,73,12,42,0,7,794.445585,26577,26577
4679.977728,21720,128,5,7,0,1,837.905079,21236,21720
5345.201117,55571,135,4,46,0,1,904.813121,12902,55571
2437.084486,34759,61,30,84,0,1,302.353842,31964,34759
4637.544647,0,68,18,81,0,3,352.130674,27872,27872
8804.584902,38638,74,5,84,0,2,355.2,97361,38638
2438.689804,80927,62,25,8,0,1,211.660971,77993,80927
4736.34799,0,65,33,1,0,3,585.454243,44279,44279
5608.155723,81914,70,6,33,0,6,198.75466,29853,81914
6465.223746,0,92,9,24,0,3,662.4,20068,20068
2435.245577,0,72,28,64,0,1,345.6,24495,24495
2111.993329,0,74,5,75,4,1,369.822544,69152,69152
2347.591802,0,69,14,10,1,1,757.89114,31993,31993
3636.561567,25407,98,2,88,0,1,284.239719,25407,25407
5692.684466,86073,70,2,96,0,3,291.587866,86073,86073
4041.241758,23818,104,6,1,1,1,499.2,20075,23818
7756.174223,21326,99,22,9,0,3,632.765462,19189,21326
3151.16213,18486,86,24,95,0,1,412.8,18486,18486
7198.415033,10458,102,11,29,0,4,489.6,10458,10458
5263.921634,82528,131,10,65,0,1,258.036918,39722,82528
4347.159852,38223,112,27,18,2,1,537.6,38223,38223
2884.636779,63438,72,32,67,0,1,36.732923,27179,63438
6906.201903,13432,92,5,82,0,8,610.567945,13432,13432
4450.220503,26848,114,10,50,0,1,100.557495,26848,26848
24127.50402,14072,71,13,3,0,2,511.2,14072,14072
5246.278375,28909,66,15,66,0,8,456.702735,28909,28909
2744.73543,35159,68,0,73,0,1,150.501033,35159,35159
5543.802692,64255,70,7,36,0,8,193.86537,46177,64255
6013.038073,0,84,8,30,0,7,604.8,26577,26577
3650.576237,88842,90,32,42,0,1,350.75997,43412,88842
2520.818611,39377,64,7,53,0,1,307.2,26691,39377
5169.49937,12430,73,22,13,0,4,350.4,12430,12430
2395.57,21986,63,1,9,0,1,333.696228,21986,21986
3031.587812,27435,76,9,6,0,1,455.545318,20852,27435
11790.49617,25251,66,13,43,0,2,316.8,25251,25251
6755.076276,29881,85,27,95,0,6,17.92017,29881,29881
11315.20373,11885,101,18,39,0,2,484.8,11885,11885
8207.702516,40420,104,2,10,0,7,499.2,27694,40420
5332.615013,74837,66,9,18,0,7,376.502488,30855,74837
3087.432549,67591,77,2,78,0,1,198.080417,67591,67591
4652.595489,47590,119,14,25,0,1,121.327914,35945,47590
2489.751297,75474,62,12,7,0,1,297.6,39492,75474
18196.63824,57177,92,14,51,0,2,441.6,54710,57177
2668.731444,52344,66,4,7,0,1,182.607687,52344,52344
8257.014532,20072,70,26,34,0,2,487.814322,20072,20072
12465.92416,33604,105,5,80,0,2,357.618596,33604,33604
6743.126791,0,61,2,76,0,2,292.8,55561,55561
2883.165412,37741,74,3,59,0,1,355.2,37741,37741
29973.41592,48471,83,5,20,1,2,208.904212,26900,48471
4686.469674,58089,118,31,83,0,1,566.4,58089,58089
6057.07208,27681,83,13,62,0,9,398.4,27681,27681
6895.309989,28992,74,3,90,4,2,355.2,28992,28992
9549.113813,55986,119,3,60,0,9,388.506303,28280,55986
10593.59462,94042,132,13,67,0,9,633.6,29136,94042
7735.465528,0,101,11,34,0,3,563.284331,22250,22250
2306.427813,0,67,19,70,0,1,482.4,14321,14321
31234.89323,70164,88,34,3,0,2,375.401079,52651,70164
5096.673223,22886,65,9,81,0,3,312.0,22886,22886
3226.790317,19948,89,17,84,0,1,427.2,19948,19948
5896.536531,39293,74,17,48,0,6,352.740946,39293,39293
13869.92705,28432,118,1,59,0,2,612.300581,28432,28432
18532.40504,0,70,1,30,0,2,504.0,23402,23402
7716.439345,0,107,2,93,0,4,1166.754216,33190,33190
6439.779016,47412,81,10,39,0,7,421.824276,26577,47412
9718.463569,0,65,12,46,0,2,312.0,25251,25251
12759.27844,68351,107,16,90,0,2,725.339771,68351,68351
5926.980962,58733,74,26,42,0,9,355.2,25854,58733
11389.94398,58187,95,18,39,0,2,76.73348,11885,58187
3497.483075,63189,88,16,95,0,1,569.124597,48056,63189
9476.901955,0,254,23,55,0,1,1828.8,14290,14290
9853.773193,44006,130,18,26,0,4,494.664784,21450,44006
8099.40027,60932,101,7,35,0,3,484.8,57938,60932
8507.832473,56704,71,33,50,0,2,84.715044,47593,56704
23903.68234,0,74,12,72,1,2,355.2,58466,58466
5360.557066,24254,68,11,84,0,5,326.4,24254,24254
29706.78459,0,128,15,37,0,2,1345.317161,84306,84306
5431.213625,57125,68,13,99,0,3,326.4,57125,57125
9048.983447,0,119,9,8,0,3,571.2,15142,15142
4359.74197,0,64,17,84,0,9,307.2,36655,36655
2889.087654,72075,73,32,1,2,1,22.569825,22087,72075
3056.217296,34317,78,6,32,2,1,263.592181,34317,34317
13815.7802,96745,179,14,25,5,3,859.2,28558,96745
5116.727579,95427,65,2,85,0,5,442.808018,69451,95427
10033.28281,0,146,5,84,0,3,1404.845849,35504,35504
2772.835753,30606,71,11,7,0,1,253.04739,30606,30606
2647.519741,37876,69,13,15,0,1,300.056383,37876,37876
4038.864803,0,110,17,59,0,1,528.0,23006,23006
7781.89849,57474,97,21,44,0,3,280.037716,30449,57474
16473.16905,22828,106,11,54,0,2,508.8,22828,22828
5285.314179,65096,67,3,81,3,8,321.6,75644,65096
3107.588649,0,88,1,66,0,1,87.135752,82477,82477
5780.182197,51066,74,23,0,0,8,787.993313,51066,51066
26939.51419,96866,113,26,88,1,2,377.385724,24631,96866
2329.459058,20934,61,14,35,1,1,292.8,20934,20934
4589.940596,32510,119,29,38,0,1,571.2,29105,32510
4428.031583,58577,110,6,62,0,1,303.872752,58577,58577
10881.77039,73268,137,30,35,0,3,41.139806,27679,73268
5412.696604,0,80,8,44,0,3,576.0,20123,20123
8382.630118,19683,117,17,41,1,9,561.6,19683,19683
4834.710493,38713,66,31,69,4,6,316.8,38713,38713
21710.27538,62370,94,4,10,2,2,32.00761,30915,62370
2430.870824,28476,62,3,76,0,1,297.6,24721,28476
14651.6153,74915,122,13,17,0,2,393.151377,12607,74915
5073.282126,57709,125,10,26,0,1,600.0,57709,57709
5520.476175,94676,69,27,14,0,3,331.2,21576,94676
6008.184526,43543,76,11,62,0,8,339.255348,24702,43543
24543.19862,68297,212,6,42,3,2,1272.487601,48107,68297
2429.374554,74241,61,21,57,0,1,138.588291,60798,74241
3452.029549,61385,86,25,35,0,1,199.299449,23393,61385
4109.310394,0,62,0,23,0,8,446.4,37595,37595
8714.922135,0,118,14,64,0,4,566.4,13376,13376
8110.305608,52548,101,10,1,0,5,587.504777,21853,52548
3669.83263,0,95,22,17,0,1,429.657692,11652,11652
3893.305281,26605,100,33,13,0,1,933.330936,26605,26605
2496.476385,0,67,25,32,0,1,181.335364,35149,35149
4629.970602,0,70,23,32,0,7,754.945216,13103,13103
17684.65456,82667,64,5,65,1,2,307.2,19245,82667
15663.65604,31789,130,11,65,0,2,316.418786,31789,31789
4940.124252,0,71,10,85,0,3,551.569883,57338,57338
2754.461855,25151,69,22,19,0,1,318.040989,25151,25151
2953.797658,0,87,25,6,2,1,414.190987,22087,22087
6198.793072,24053,87,33,53,1,7,624.532492,24053,24053
12176.00621,0,117,5,3,0,2,1373.258272,28879,28879
4035.009284,55407,101,30,68,1,1,275.341953,40774,55407
2954.387586,62461,73,15,7,0,1,129.267408,26540,62461
5204.64616,29406,68,33,79,0,6,326.4,27593,29406
8100.243093,89420,67,3,83,0,2,212.455137,55843,89420
4443.631711,0,121,7,69,0,1,644.269611,26161,26161
7503.367741,52464,95,9,15,0,3,515.930856,42045,52464
2548.509175,43731,64,35,12,2,1,162.461078,22087,43731
2473.368225,13449,68,28,13,0,1,326.4,13449,13449
32777.30467,0,115,3,22,0,2,552.0,31433,31433
19228.46362,0,187,14,32,0,2,897.6,69240,69240
4538.117454,49821,61,26,48,4,3,333.308611,49821,49821
7663.514373,34837,63,32,27,0,2,72.828431,16916,34837
4177.288153,44222,104,19,3,0,1,413.196371,44222,44222
11776.00378,58881,97,8,51,0,2,354.885018,31409,58881
3996.772165,46210,100,2,44,0,1,46.315771,23566,46210
5490.775023,49480,70,17,57,1,4,72.686545,20396,49480
12989.81806,0,65,16,3,0,2,312.0,37256,37256
4599.759229,79284,117,9,59,1,1,156.452827,40160,79284
2351.878675,12928,64,12,74,0,1,307.2,12928,12928
2903.242245,20510,74,32,63,0,1,355.2,12495,20510
3807.528493,0,115,16,89,0,1,828.0,46143,46143
8310.704732,67541,104,10,45,0,6,203.886869,17034,67541
8962.795984,97924,74,4,26,0,2,355.2,54292,97924
12157.5413,40432,77,21,66,0,2,369.6,25381,40432
16460.07754,16869,222,28,57,0,3,1065.6,16869,16869
8788.532018,91171,110,3,64,0,8,771.39748,32245,91171
5093.479191,0,71,12,55,0,3,150.878447,28647,28647
5377.90796,34528,69,22,0,2,7,183.602763,34528,34528
5635.746396,20303,71,24,84,0,3,340.8,20303,20303
3514.212939,73643,89,2,2,0,1,147.486454,35695,73643
4386.277558,10621,67,28,22,0,5,321.6,10621,10621
7294.5816,76407,91,22,85,0,9,436.8,20392,76407
2415.063816,0,71,20,4,0,1,511.2,33252,33252
4693.751128,26607,122,3,73,0,1,585.6,26607,26607
7481.825592,61783,94,17,20,0,6,658.125874,26628,61783
